LAT,LON,YEAR,MO,DY,PRECTOT,T2M_RANGE,T2M_MAX,T2M_MIN,T2M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS10M
53.55341,9.99181,1988,03,18,    0.45,    5.86,    3.81,   -2.06,    0.65,    6.00,    0.54,    5.46,    3.80
53.55341,9.99181,1988,03,19,    3.73,    7.57,    4.88,   -2.69,    0.60,    8.57,    1.32,    7.25,    5.78
53.55341,9.99181,1988,03,20,    7.39,    8.11,    9.64,    1.54,    5.18,    6.48,    3.06,    3.42,    5.30
53.55341,9.99181,1988,03,21,    2.97,    4.99,    6.52,    1.53,    4.21,    7.63,    0.42,    7.21,    4.77
53.55341,9.99181,1988,03,22,    2.70,    5.54,    4.75,   -0.80,    1.40,    7.30,    2.97,    4.33,    5.50
53.55341,9.99181,1988,03,23,    2.49,    8.87,    6.81,   -2.06,    2.62,    5.96,    2.06,    3.91,    3.66
53.55341,9.99181,1988,03,24,    7.44,    6.78,    9.18,    2.40,    4.84,    9.02,    2.19,    6.83,    5.86
53.55341,9.99181,1988,03,25,    2.09,    5.70,    8.37,    2.68,    5.12,    6.68,    2.92,    3.77,    5.08
53.55341,9.99181,1988,03,26,    2.74,    5.14,    7.61,    2.47,    4.55,    7.37,    3.47,    3.89,    5.90
53.55341,9.99181,1988,03,27,    4.36,    4.84,    8.20,    3.35,    5.43,    7.21,    3.29,    3.92,    4.99
53.55341,9.99181,1988,03,28,    1.41,    5.51,    7.74,    2.23,    4.73,    6.24,    1.82,    4.42,    3.76
53.55341,9.99181,1988,03,29,    4.86,    4.90,    8.39,    3.48,    5.73,    6.24,    2.86,    3.38,    4.96
53.55341,9.99181,1988,03,30,    0.55,    7.36,   12.13,    4.77,    7.89,    8.46,    2.56,    5.90,    5.51
53.55341,9.99181,1988,03,31,    0.78,    7.76,   11.14,    3.38,    7.31,    4.18,    1.21,    2.97,    2.68
53.55341,9.99181,1988,04,01,    1.23,    3.30,    6.25,    2.95,    4.30,    5.00,    2.57,    2.42,    3.86
53.55341,9.99181,1988,04,02,    0.11,    8.75,    9.94,    1.19,    4.50,    5.67,    2.75,    2.92,    3.99
53.55341,9.99181,1988,04,03,    0.05,   10.15,   10.66,    0.51,    5.19,    2.80,    1.65,    1.16,    2.21
53.55341,9.99181,1988,04,04,    0.14,    7.66,    9.97,    2.31,    5.75,    4.21,    1.02,    3.19,    2.67
53.55341,9.99181,1988,04,05,    0.10,    8.18,    9.75,    1.57,    5.41,    5.36,    2.13,    3.23,    3.92
53.55341,9.99181,1988,04,06,    0.08,   10.13,   10.57,    0.44,    4.90,    4.70,    3.29,    1.41,    3.97
53.55341,9.99181,1988,04,07,    0.05,   12.00,   14.10,    2.11,    7.14,    5.55,    3.41,    2.14,    4.69
53.55341,9.99181,1988,04,08,    0.05,    9.10,   11.02,    1.92,    5.71,    9.00,    3.21,    5.79,    5.69
53.55341,9.99181,1988,04,09,    0.58,    4.53,    3.89,   -0.64,    1.84,    8.00,    4.44,    3.56,    5.91
53.55341,9.99181,1988,04,10,    1.67,    7.10,    6.27,   -0.83,    3.25,   12.13,    4.27,    7.86,    8.68
53.55341,9.99181,1988,04,11,    0.45,    6.18,   10.31,    4.14,    6.92,    9.57,    3.81,    5.76,    7.22
53.55341,9.99181,1988,04,12,    0.49,    8.43,   11.59,    3.16,    6.74,    3.77,    2.85,    0.92,    3.34
53.55341,9.99181,1988,04,13,    0.02,    7.44,    7.49,    0.05,    3.80,    9.62,    3.21,    6.41,    6.12
53.55341,9.99181,1988,04,14,    0.02,   11.87,   10.36,   -1.51,    4.54,    4.03,    1.76,    2.27,    2.66
53.55341,9.99181,1988,04,15,    0.00,   12.67,   13.74,    1.07,    7.38,    7.36,    3.47,    3.89,    5.36
53.55341,9.99181,1988,04,16,    0.08,   13.60,   16.60,    3.00,   10.41,    6.69,    3.17,    3.51,    4.88
53.55341,9.99181,1988,04,17,    4.26,    7.87,   16.21,    8.34,   12.26,    4.79,    2.22,    2.57,    3.33
53.55341,9.99181,1988,04,18,    0.34,   10.20,   16.99,    6.79,   12.11,    3.19,    0.85,    2.34,    2.20
53.55341,9.99181,1988,04,19,    0.56,   12.08,   21.03,    8.94,   15.00,    5.53,    2.18,    3.35,    3.74
53.55341,9.99181,1988,04,20,    0.86,   12.18,   20.62,    8.44,   13.09,   10.74,    3.69,    7.05,    6.82
53.55341,9.99181,1988,04,21,    2.46,    8.04,   13.58,    5.54,    9.82,    8.05,    5.12,    2.93,    6.61
53.55341,9.99181,1988,04,22,    0.23,    8.27,    9.30,    1.02,    5.41,    7.43,    5.13,    2.29,    6.42
53.55341,9.99181,1988,04,23,    0.07,    8.43,    6.09,   -2.34,    1.81,    7.84,    2.41,    5.43,    5.56
53.55341,9.99181,1988,04,24,    0.01,    9.58,    6.73,   -2.85,    2.48,    4.86,    2.01,    2.86,    3.21
53.55341,9.99181,1988,04,25,    0.72,    9.75,    7.66,   -2.09,    3.48,    3.86,    1.98,    1.88,    2.92
53.55341,9.99181,1988,04,26,    0.00,   10.18,    8.58,   -1.60,    3.87,    4.00,    2.09,    1.91,    3.36
53.55341,9.99181,1988,04,27,    0.00,   12.59,   10.81,   -1.78,    4.96,    6.44,    3.56,    2.88,    5.06
53.55341,9.99181,1988,04,28,    6.52,    7.60,    8.49,    0.89,    5.26,    8.34,    5.55,    2.79,    6.97
53.55341,9.99181,1988,04,29,    5.28,   10.15,   14.58,    4.43,    9.58,    5.66,    0.61,    5.05,    3.58
53.55341,9.99181,1988,04,30,    0.34,   11.41,   17.38,    5.97,   11.81,    3.00,    1.50,    1.50,    2.42
53.55341,9.99181,1988,05,01,    0.33,   12.23,   20.41,    8.17,   14.29,    4.36,    0.28,    4.08,    2.29
53.55341,9.99181,1988,05,02,    0.59,    7.53,   16.68,    9.15,   13.01,    6.27,    1.77,    4.50,    4.03
53.55341,9.99181,1988,05,03,    2.05,    8.10,   15.76,    7.66,   11.59,    5.88,    2.57,    3.31,    3.70
53.55341,9.99181,1988,05,04,    3.50,    6.44,   14.49,    8.04,   11.27,    7.37,    2.43,    4.94,    4.60
53.55341,9.99181,1988,05,05,    1.01,    8.20,   14.73,    6.53,   10.54,    7.84,    3.02,    4.82,    5.73
53.55341,9.99181,1988,05,06,    0.06,    8.23,   14.72,    6.48,   10.38,    4.11,    1.61,    2.50,    3.17
53.55341,9.99181,1988,05,07,    0.02,   11.77,   16.71,    4.94,   11.10,    6.60,    1.60,    5.00,    4.45
53.55341,9.99181,1988,05,08,    0.00,   10.21,   17.47,    7.26,   12.45,   10.48,    6.66,    3.83,    8.45
53.55341,9.99181,1988,05,09,    0.00,   10.69,   18.00,    7.31,   12.64,    9.15,    5.71,    3.44,    7.34
53.55341,9.99181,1988,05,10,    0.00,   10.01,   14.93,    4.92,   10.26,    8.53,    6.32,    2.21,    7.53
53.55341,9.99181,1988,05,11,    0.05,   12.06,   15.22,    3.16,   10.07,    8.20,    5.51,    2.68,    6.56
53.55341,9.99181,1988,05,12,    0.04,   11.37,   20.06,    8.69,   14.14,   10.09,    5.94,    4.15,    7.81
53.55341,9.99181,1988,05,13,    0.01,   10.41,   19.24,    8.83,   13.94,    9.67,    6.31,    3.36,    7.60
53.55341,9.99181,1988,05,14,    0.00,   11.77,   20.15,    8.37,   14.22,    8.35,    5.75,    2.59,    6.91
53.55341,9.99181,1988,05,15,    0.00,   11.37,   19.98,    8.61,   13.97,    8.35,    5.47,    2.88,    6.68
53.55341,9.99181,1988,05,16,    0.00,   13.85,   20.80,    6.95,   13.86,    6.05,    3.70,    2.34,    5.17
53.55341,9.99181,1988,05,17,    0.39,   14.90,   21.35,    6.45,   13.61,    6.40,    0.69,    5.71,    3.32
53.55341,9.99181,1988,05,18,    0.03,    9.55,   13.43,    3.88,    8.98,    5.58,    2.52,    3.06,    3.96
53.55341,9.99181,1988,05,19,    3.64,   11.94,   15.11,    3.17,    9.85,    4.95,    0.44,    4.51,    2.12
53.55341,9.99181,1988,05,20,   21.89,    3.88,    8.84,    4.96,    6.76,    7.89,    4.29,    3.61,    6.49
53.55341,9.99181,1988,05,21,    1.31,    8.32,   12.43,    4.11,    8.69,    7.82,    3.41,    4.42,    5.81
53.55341,9.99181,1988,05,22,    0.19,    9.67,   15.39,    5.72,   10.83,    3.30,    1.68,    1.62,    2.41
53.55341,9.99181,1988,05,23,    0.01,   11.60,   16.57,    4.97,   11.68,    5.44,    2.55,    2.88,    3.94
53.55341,9.99181,1988,05,24,    0.40,   10.79,   17.97,    7.18,   13.18,    7.67,    1.36,    6.31,    4.71
53.55341,9.99181,1988,05,25,    0.15,   13.14,   21.13,    7.99,   15.59,    4.20,    1.43,    2.77,    3.26
53.55341,9.99181,1988,05,26,    0.03,   10.10,   23.79,   13.69,   18.86,    7.42,    4.29,    3.13,    6.05
53.55341,9.99181,1988,05,27,    1.97,    9.05,   24.14,   15.10,   20.01,    7.25,    5.59,    1.67,    6.24
53.55341,9.99181,1988,05,28,    3.39,    6.94,   22.99,   16.05,   19.26,    6.47,    2.88,    3.59,    5.37
53.55341,9.99181,1988,05,29,    2.30,    9.32,   20.61,   11.29,   16.19,    5.42,    1.95,    3.47,    3.78
53.55341,9.99181,1988,05,30,    1.05,   10.30,   19.15,    8.84,   14.77,    5.47,    2.68,    2.80,    4.05
53.55341,9.99181,1988,05,31,    6.51,    5.38,   15.78,   10.40,   13.03,    8.01,    4.22,    3.79,    6.12
53.55341,9.99181,1988,06,01,    4.73,    5.72,   15.51,    9.78,   12.50,    7.66,    4.60,    3.07,    5.91
53.55341,9.99181,1988,06,02,    2.13,    7.02,   17.16,   10.14,   13.43,    6.00,    2.46,    3.54,    4.85
53.55341,9.99181,1988,06,03,    4.70,    7.96,   17.77,    9.81,   14.11,    8.54,    1.62,    6.91,    4.94
53.55341,9.99181,1988,06,04,    3.80,    6.76,   16.80,   10.05,   13.40,    5.03,    1.70,    3.33,    3.20
53.55341,9.99181,1988,06,05,    1.27,    7.94,   16.03,    8.09,   12.27,    5.10,    2.53,    2.57,    3.80
53.55341,9.99181,1988,06,06,    6.65,    7.59,   16.16,    8.57,   12.45,    5.31,    2.69,    2.62,    4.26
53.55341,9.99181,1988,06,07,    8.78,    7.40,   19.47,   12.06,   15.56,    4.49,    1.37,    3.12,    3.43
53.55341,9.99181,1988,06,08,    7.45,    7.90,   20.84,   12.94,   16.80,    3.69,    1.02,    2.67,    2.38
53.55341,9.99181,1988,06,09,    2.42,    8.28,   21.90,   13.62,   17.74,    4.17,    0.35,    3.82,    2.37
53.55341,9.99181,1988,06,10,    2.32,   10.55,   23.30,   12.75,   18.59,    4.43,    0.42,    4.01,    2.57
53.55341,9.99181,1988,06,11,    1.13,    7.91,   16.02,    8.11,   13.51,   10.50,    3.82,    6.68,    6.77
53.55341,9.99181,1988,06,12,    0.00,   11.92,   18.33,    6.41,   12.86,    7.40,    2.23,    5.18,    5.13
53.55341,9.99181,1988,06,13,    0.00,   12.06,   21.17,    9.11,   15.00,    6.25,    0.15,    6.09,    3.56
53.55341,9.99181,1988,06,14,    0.07,   10.02,   19.96,    9.93,   15.27,    5.21,    2.28,    2.93,    3.91
53.55341,9.99181,1988,06,15,    0.26,   11.56,   21.26,    9.70,   16.08,    4.02,    2.16,    1.86,    2.80
53.55341,9.99181,1988,06,16,    0.38,    8.75,   19.45,   10.71,   15.52,    2.77,    0.24,    2.54,    1.61
53.55341,9.99181,1988,06,17,    0.03,   10.60,   22.33,   11.73,   17.42,    3.60,    0.63,    2.97,    2.32
53.55341,9.99181,1988,06,18,    0.06,    8.06,   19.14,   11.08,   14.93,    5.52,    2.97,    2.55,    4.23
53.55341,9.99181,1988,06,19,    0.42,    4.80,   15.97,   11.18,   13.35,    5.66,    3.13,    2.53,    4.61
53.55341,9.99181,1988,06,20,    0.03,    9.74,   19.12,    9.39,   14.48,    6.29,    2.56,    3.72,    4.43
53.55341,9.99181,1988,06,21,    0.03,    8.44,   19.21,   10.78,   14.84,    6.11,    2.65,    3.47,    4.53
53.55341,9.99181,1988,06,22,    6.42,    6.48,   17.08,   10.60,   13.42,    8.89,    2.61,    6.29,    5.84
53.55341,9.99181,1988,06,23,    0.99,    7.04,   17.47,   10.43,   13.62,    6.84,    3.86,    2.98,    5.83
53.55341,9.99181,1988,06,24,    0.15,    9.59,   19.81,   10.22,   15.29,    5.22,    2.30,    2.91,    4.07
53.55341,9.99181,1988,06,25,    3.49,    8.37,   19.31,   10.94,   15.90,    3.12,    1.21,    1.91,    2.04
53.55341,9.99181,1988,06,26,    0.98,    8.03,   21.52,   13.50,   17.54,    3.41,    0.43,    2.97,    2.15
53.55341,9.99181,1988,06,27,    4.27,    7.71,   21.10,   13.39,   17.35,    2.83,    0.50,    2.34,    1.90
53.55341,9.99181,1988,06,28,    4.61,    7.99,   21.90,   13.91,   18.07,    4.22,    0.70,    3.51,    2.57
53.55341,9.99181,1988,06,29,    5.09,    6.68,   21.35,   14.67,   17.96,    4.14,    1.11,    3.03,    2.34
53.55341,9.99181,1988,06,30,    4.40,    8.96,   22.62,   13.65,   18.73,    3.24,    0.65,    2.59,    1.99
53.55341,9.99181,1988,07,01,    9.67,    7.19,   23.45,   16.26,   19.76,    6.62,    3.10,    3.52,    4.82
53.55341,9.99181,1988,07,02,    0.58,    6.66,   19.34,   12.68,   16.07,    7.34,    2.43,    4.91,    5.21
53.55341,9.99181,1988,07,03,    1.18,    6.64,   18.68,   12.03,   15.96,    9.57,    3.79,    5.79,    6.14
53.55341,9.99181,1988,07,04,    1.15,    8.80,   22.27,   13.47,   18.17,    7.18,    3.10,    4.08,    5.36
53.55341,9.99181,1988,07,05,    7.64,    6.90,   21.70,   14.80,   17.54,    8.59,    4.23,    4.36,    5.72
53.55341,9.99181,1988,07,06,    1.84,    8.54,   21.05,   12.51,   17.32,    6.55,    2.20,    4.35,    4.61
53.55341,9.99181,1988,07,07,    2.72,    5.60,   19.45,   13.85,   16.78,    5.95,    0.77,    5.18,    3.87
53.55341,9.99181,1988,07,08,    2.64,    6.73,   18.48,   11.75,   15.34,    5.29,    2.04,    3.25,    3.58
53.55341,9.99181,1988,07,09,    4.36,    6.27,   16.62,   10.36,   14.02,    6.86,    2.34,    4.52,    4.55
53.55341,9.99181,1988,07,10,    0.18,   10.21,   20.03,    9.82,   15.86,    5.77,    2.96,    2.81,    4.44
53.55341,9.99181,1988,07,11,    4.29,   10.59,   22.29,   11.70,   17.23,    5.77,    2.55,    3.22,    4.52
53.55341,9.99181,1988,07,12,    0.83,   10.22,   20.41,   10.20,   16.20,    4.50,    0.32,    4.17,    2.98
53.55341,9.99181,1988,07,13,    7.27,   10.24,   21.70,   11.46,   17.35,    7.05,    0.80,    6.25,    4.29
53.55341,9.99181,1988,07,14,    5.37,    4.75,   17.53,   12.78,   15.41,    5.55,    2.36,    3.18,    3.98
53.55341,9.99181,1988,07,15,    6.25,    6.82,   18.67,   11.85,   15.16,    7.49,    4.06,    3.43,    5.57
53.55341,9.99181,1988,07,16,   10.10,    4.01,   16.78,   12.77,   14.53,    6.53,    2.23,    4.30,    4.76
53.55341,9.99181,1988,07,17,    3.16,    7.32,   19.07,   11.74,   15.82,    3.06,    0.22,    2.84,    1.80
53.55341,9.99181,1988,07,18,    3.95,    6.76,   18.81,   12.05,   15.46,    6.91,    1.82,    5.09,    4.19
53.55341,9.99181,1988,07,19,    0.86,    7.10,   18.83,   11.73,   15.36,    7.52,    1.94,    5.58,    5.14
53.55341,9.99181,1988,07,20,    0.91,    6.99,   19.42,   12.43,   15.91,    4.78,    2.03,    2.75,    3.37
53.55341,9.99181,1988,07,21,    2.00,    7.92,   20.16,   12.24,   16.44,    2.62,    1.09,    1.53,    1.79
53.55341,9.99181,1988,07,22,    8.24,    8.35,   21.66,   13.31,   17.90,    6.94,    2.28,    4.66,    4.10
53.55341,9.99181,1988,07,23,    3.13,    8.51,   25.31,   16.80,   21.07,    6.96,    0.96,    6.00,    4.51
53.55341,9.99181,1988,07,24,    3.03,    7.55,   21.81,   14.26,   19.53,    7.65,    2.92,    4.73,    5.49
53.55341,9.99181,1988,07,25,    0.12,    9.69,   21.80,   12.11,   17.10,    7.10,    3.28,    3.81,    5.34
53.55341,9.99181,1988,07,26,   12.81,    7.58,   20.49,   12.91,   16.81,    5.50,    1.35,    4.15,    4.21
53.55341,9.99181,1988,07,27,    1.77,    8.63,   19.64,   11.01,   15.42,    5.45,    2.38,    3.07,    3.90
53.55341,9.99181,1988,07,28,    1.24,    8.63,   18.91,   10.28,   15.39,    4.47,    2.13,    2.33,    3.44
53.55341,9.99181,1988,07,29,    4.68,    6.54,   18.43,   11.89,   15.06,    9.41,    3.98,    5.44,    6.35
53.55341,9.99181,1988,07,30,    1.40,    7.40,   17.97,   10.57,   14.44,    9.27,    4.42,    4.85,    7.01
53.55341,9.99181,1988,07,31,    2.30,    7.63,   17.83,   10.20,   14.03,    8.67,    2.79,    5.88,    5.62
53.55341,9.99181,1988,08,01,    1.02,    8.76,   18.69,    9.93,   15.32,    2.69,    0.14,    2.55,    1.75
53.55341,9.99181,1988,08,02,    0.51,    6.85,   18.11,   11.26,   14.72,    4.58,    0.78,    3.79,    3.40
53.55341,9.99181,1988,08,03,    0.40,    7.47,   16.94,    9.48,   13.41,    6.74,    2.03,    4.70,    3.99
53.55341,9.99181,1988,08,04,    1.46,    7.96,   17.85,    9.89,   14.41,    7.87,    3.20,    4.68,    5.72
53.55341,9.99181,1988,08,05,    0.63,    6.56,   18.04,   11.49,   15.19,    7.60,    4.25,    3.35,    5.82
53.55341,9.99181,1988,08,06,    0.17,    8.84,   22.73,   13.89,   18.11,    7.34,    2.93,    4.41,    4.97
53.55341,9.99181,1988,08,07,    0.03,   11.12,   23.19,   12.07,   18.00,    4.12,    2.17,    1.95,    3.17
53.55341,9.99181,1988,08,08,    0.03,   11.37,   22.66,   11.29,   17.29,    2.70,    1.04,    1.67,    1.84
53.55341,9.99181,1988,08,09,    0.41,   14.25,   26.07,   11.82,   19.52,    2.68,    0.16,    2.52,    1.64
53.55341,9.99181,1988,08,10,    0.32,    8.35,   23.34,   14.99,   19.24,    4.18,    0.30,    3.88,    2.30
53.55341,9.99181,1988,08,11,    3.90,    8.15,   22.08,   13.93,   18.11,    7.04,    1.71,    5.33,    4.45
53.55341,9.99181,1988,08,12,    0.73,    9.45,   21.64,   12.19,   17.12,    6.78,    2.67,    4.10,    4.90
53.55341,9.99181,1988,08,13,    0.21,    7.15,   19.77,   12.62,   16.14,   10.35,    2.64,    7.71,    7.07
53.55341,9.99181,1988,08,14,    0.01,   12.38,   23.33,   10.95,   17.72,    4.68,    2.36,    2.32,    3.58
53.55341,9.99181,1988,08,15,    0.11,    9.09,   21.09,   12.00,   17.19,    8.86,    3.43,    5.43,    5.96
53.55341,9.99181,1988,08,16,    0.08,    7.98,   19.38,   11.40,   14.89,    7.10,    3.30,    3.80,    5.04
53.55341,9.99181,1988,08,17,    0.05,    8.20,   19.67,   11.47,   15.32,    7.20,    2.33,    4.87,    5.35
53.55341,9.99181,1988,08,18,    0.02,   10.78,   21.11,   10.33,   15.73,    3.93,    0.44,    3.49,    1.85
53.55341,9.99181,1988,08,19,    3.20,    8.34,   21.23,   12.89,   16.70,    5.79,    3.97,    1.81,    4.81
53.55341,9.99181,1988,08,20,    2.07,    6.56,   19.60,   13.04,   15.96,    8.53,    3.58,    4.94,    6.06
53.55341,9.99181,1988,08,21,    7.67,    5.17,   17.16,   11.99,   14.12,    7.99,    3.15,    4.84,    5.44
53.55341,9.99181,1988,08,22,    1.84,    7.96,   18.79,   10.83,   14.41,    6.51,    3.38,    3.13,    4.40
53.55341,9.99181,1988,08,23,    1.05,    6.20,   16.34,   10.14,   13.40,    7.38,    2.01,    5.37,    4.74
53.55341,9.99181,1988,08,24,    0.72,    9.67,   18.93,    9.26,   14.43,    6.02,    1.96,    4.06,    4.44
53.55341,9.99181,1988,08,25,    5.53,    5.76,   17.49,   11.73,   14.04,    7.95,    3.22,    4.73,    5.24
53.55341,9.99181,1988,08,26,    3.75,    5.60,   16.20,   10.60,   13.11,    8.38,    5.11,    3.27,    6.67
53.55341,9.99181,1988,08,27,    0.46,    6.71,   18.12,   11.41,   14.85,    5.08,    2.34,    2.75,    3.57
53.55341,9.99181,1988,08,28,    1.15,    9.19,   24.15,   14.96,   19.27,    6.76,    2.96,    3.80,    4.88
53.55341,9.99181,1988,08,29,    2.03,    8.37,   19.06,   10.69,   15.75,    7.12,    3.08,    4.04,    4.71
53.55341,9.99181,1988,08,30,    1.12,    8.96,   17.81,    8.84,   13.49,    6.24,    2.18,    4.06,    4.14
53.55341,9.99181,1988,08,31,    0.14,   10.51,   21.21,   10.70,   15.56,    5.92,    2.70,    3.22,    4.12
53.55341,9.99181,1988,09,01,    1.77,   10.27,   19.74,    9.47,   15.75,    8.40,    2.50,    5.90,    5.26
53.55341,9.99181,1988,09,02,    1.44,    5.97,   17.52,   11.55,   15.31,    6.77,    4.19,    2.58,    5.33
53.55341,9.99181,1988,09,03,    1.08,    7.12,   16.68,    9.57,   12.91,    7.69,    2.59,    5.10,    5.15
53.55341,9.99181,1988,09,04,    0.41,    9.57,   18.39,    8.82,   13.67,    5.61,    2.36,    3.25,    3.63
53.55341,9.99181,1988,09,05,    0.55,    7.25,   17.29,   10.04,   13.57,    4.39,    1.30,    3.09,    2.70
53.55341,9.99181,1988,09,06,    0.38,    7.62,   18.66,   11.04,   14.39,    5.91,    1.74,    4.17,    4.01
53.55341,9.99181,1988,09,07,    0.02,   10.34,   19.99,    9.65,   14.51,    3.13,    1.38,    1.75,    2.31
53.55341,9.99181,1988,09,08,    0.04,   10.99,   19.25,    8.26,   13.59,    4.26,    2.28,    1.97,    3.18
53.55341,9.99181,1988,09,09,    0.00,   12.16,   19.90,    7.74,   13.69,    5.26,    2.14,    3.12,    3.76
53.55341,9.99181,1988,09,10,    0.02,   13.14,   21.42,    8.28,   14.95,    4.90,    2.13,    2.77,    3.02
53.55341,9.99181,1988,09,11,    7.41,    6.29,   18.39,   12.10,   14.51,    7.70,    2.84,    4.86,    5.62
53.55341,9.99181,1988,09,12,    5.04,    5.15,   15.14,    9.99,   12.36,    8.83,    4.69,    4.14,    6.95
53.55341,9.99181,1988,09,13,    8.23,    6.34,   15.97,    9.63,   12.14,    7.55,    3.64,    3.91,    5.77
53.55341,9.99181,1988,09,14,    3.34,    6.15,   15.76,    9.61,   12.51,    6.98,    3.52,    3.45,    4.95
53.55341,9.99181,1988,09,15,    1.60,    7.34,   16.38,    9.04,   12.72,    4.24,    2.33,    1.91,    3.33
53.55341,9.99181,1988,09,16,    3.25,    6.27,   16.77,   10.50,   13.69,    6.15,    3.00,    3.14,    4.30
53.55341,9.99181,1988,09,17,    0.48,    7.81,   16.33,    8.52,   12.71,    7.75,    2.88,    4.87,    5.47
53.55341,9.99181,1988,09,18,    0.36,    4.06,   16.73,   12.68,   14.17,    8.58,    5.01,    3.57,    7.02
53.55341,9.99181,1988,09,19,    0.46,    4.68,   17.17,   12.49,   14.17,    8.46,    4.55,    3.91,    6.35
53.55341,9.99181,1988,09,20,    0.61,    4.30,   16.55,   12.25,   13.86,    6.41,    2.96,    3.45,    4.40
53.55341,9.99181,1988,09,21,    0.48,    4.60,   15.03,   10.43,   12.84,    3.77,    2.11,    1.66,    3.15
53.55341,9.99181,1988,09,22,    0.02,    9.75,   17.82,    8.07,   12.78,    6.74,    3.26,    3.48,    4.94
53.55341,9.99181,1988,09,23,    7.54,    5.65,   16.23,   10.58,   12.37,   12.64,    4.15,    8.48,    7.93
53.55341,9.99181,1988,09,24,    7.92,    4.92,   13.58,    8.66,   11.05,   15.27,    6.10,    9.16,   11.35
53.55341,9.99181,1988,09,25,    0.44,    7.42,   15.85,    8.43,   11.85,    7.02,    3.15,    3.87,    5.65
53.55341,9.99181,1988,09,26,    4.96,    4.75,   16.94,   12.20,   14.65,   11.60,    5.58,    6.02,    8.93
53.55341,9.99181,1988,09,27,    7.07,    6.80,   17.10,   10.31,   14.14,    7.54,    4.03,    3.51,    5.65
53.55341,9.99181,1988,09,28,    5.27,    5.74,   18.10,   12.36,   14.93,   10.07,    6.61,    3.46,    8.29
53.55341,9.99181,1988,09,29,    1.64,    5.96,   14.13,    8.16,   11.21,   11.27,    5.53,    5.74,    8.69
53.55341,9.99181,1988,09,30,    0.77,    7.77,   14.04,    6.27,    9.56,    6.82,    2.67,    4.15,    4.85
53.55341,9.99181,1988,10,01,    0.13,    8.17,   14.19,    6.02,    9.42,    3.45,    0.57,    2.88,    1.54
53.55341,9.99181,1988,10,02,    0.00,   10.97,   14.98,    4.01,    8.75,    5.51,    2.60,    2.91,    4.10
53.55341,9.99181,1988,10,03,    0.04,   11.92,   16.27,    4.35,    9.44,    5.16,    2.77,    2.39,    4.01
53.55341,9.99181,1988,10,04,    0.46,    6.93,   13.94,    7.02,   10.15,    3.32,    1.59,    1.73,    2.56
53.55341,9.99181,1988,10,05,    0.76,    8.61,   15.84,    7.22,   11.33,    6.39,    3.65,    2.74,    4.93
53.55341,9.99181,1988,10,06,    6.16,    6.91,   14.52,    7.62,   10.61,   12.50,    4.23,    8.27,    7.39
53.55341,9.99181,1988,10,07,    5.73,    4.38,   11.97,    7.59,    9.59,   12.10,    7.11,    4.99,   10.55
53.55341,9.99181,1988,10,08,    8.90,    4.56,   12.09,    7.52,    9.80,   13.83,    7.39,    6.44,   11.44
53.55341,9.99181,1988,10,09,   11.16,    4.39,   13.33,    8.94,   11.26,   10.98,    8.04,    2.94,    9.94
53.55341,9.99181,1988,10,10,    4.84,    5.05,   12.13,    7.08,   10.29,    9.13,    3.67,    5.46,    6.91
53.55341,9.99181,1988,10,11,    0.15,    7.20,   11.83,    4.63,    7.65,    6.12,    1.81,    4.32,    4.05
53.55341,9.99181,1988,10,12,    4.25,    5.21,   12.38,    7.17,    9.82,    7.31,    2.29,    5.01,    5.08
53.55341,9.99181,1988,10,13,    3.15,    8.02,   16.26,    8.24,   11.30,    3.42,    1.19,    2.23,    2.62
53.55341,9.99181,1988,10,14,    0.26,    7.70,   15.65,    7.96,   11.07,    3.82,    2.42,    1.40,    3.18
53.55341,9.99181,1988,10,15,    0.48,    6.86,   14.76,    7.90,   10.86,    4.72,    2.92,    1.80,    3.57
53.55341,9.99181,1988,10,16,    0.34,    4.57,   13.56,    8.99,   10.49,    4.14,    2.08,    2.06,    3.38
53.55341,9.99181,1988,10,17,    0.23,    5.39,   12.83,    7.44,    9.65,    1.98,    0.78,    1.20,    1.53
53.55341,9.99181,1988,10,18,    0.22,    8.25,   13.68,    5.44,    9.41,    4.58,    1.78,    2.79,    3.12
53.55341,9.99181,1988,10,19,    0.50,    3.76,   10.64,    6.88,    8.55,    8.66,    3.94,    4.73,    6.68
53.55341,9.99181,1988,10,20,    7.41,    2.62,    9.21,    6.59,    7.76,    8.74,    6.81,    1.93,    7.90
53.55341,9.99181,1988,10,21,    0.31,    5.43,   11.89,    6.46,    8.72,    6.49,    1.84,    4.65,    3.97
53.55341,9.99181,1988,10,22,    0.86,    4.49,   13.12,    8.63,   10.27,    1.85,    0.46,    1.39,    1.05
53.55341,9.99181,1988,10,23,    0.34,    6.40,   13.42,    7.02,    9.99,    4.03,    1.42,    2.62,    2.96
53.55341,9.99181,1988,10,24,    0.43,    8.66,   11.73,    3.07,    8.60,    4.12,    1.84,    2.28,    2.99
53.55341,9.99181,1988,10,25,    0.09,    7.74,    7.48,   -0.27,    3.73,    7.22,    3.70,    3.52,    5.45
53.55341,9.99181,1988,10,26,    0.04,    6.81,    5.66,   -1.15,    2.28,    7.10,    5.80,    1.30,    6.56
53.55341,9.99181,1988,10,27,    0.19,    9.84,   16.31,    6.47,   11.75,   10.81,    6.22,    4.60,    8.14
